id,severity_type,sort,revsort,cumsort
11693,2,31,114,0.213793103448276
7206,2,32,113,0.220689655172414
9424,2,33,112,0.227586206896552
15941,2,34,111,0.23448275862069
11480,2,35,110,0.241379310344828
2264,2,36,109,0.248275862068966
12526,2,37,108,0.255172413793103
13143,2,38,107,0.262068965517241
14299,2,39,106,0.268965517241379
7082,2,40,105,0.275862068965517
17464,2,41,104,0.282758620689655
12878,2,42,103,0.289655172413793
13197,2,43,102,0.296551724137931
12156,2,44,101,0.303448275862069
2160,2,45,100,0.310344827586207
459,2,46,99,0.317241379310345
17401,2,47,98,0.324137931034483
16666,2,48,97,0.331034482758621
18043,2,49,96,0.337931034482759
13248,2,50,95,0.344827586206897
7447,2,51,94,0.351724137931034
12763,2,52,93,0.358620689655172
15874,2,53,92,0.36551724137931
10322,2,54,91,0.372413793103448
6811,2,55,90,0.379310344827586
4412,1,56,89,0.386206896551724
16956,2,57,88,0.393103448275862
2242,2,58,87,0.4
16844,2,59,86,0.406896551724138
10389,2,60,85,0.413793103448276
7207,2,61,84,0.420689655172414
6619,2,62,83,0.427586206896552
14886,2,63,82,0.43448275862069
16508,2,64,81,0.441379310344828
12508,2,65,80,0.448275862068966
13682,2,66,79,0.455172413793103
3394,2,67,78,0.462068965517241
2370,2,68,77,0.468965517241379
14202,2,69,76,0.475862068965517
11949,2,70,75,0.482758620689655
5809,2,71,74,0.489655172413793
16532,2,72,73,0.496551724137931
16910,2,73,72,0.503448275862069
17359,2,74,71,0.510344827586207
6117,2,75,70,0.517241379310345
5927,2,76,69,0.524137931034483
12904,2,77,68,0.531034482758621
16119,4,78,67,0.537931034482759
887,2,79,66,0.544827586206897
18164,2,80,65,0.551724137931034
8375,2,81,64,0.558620689655172
17287,4,82,63,0.56551724137931
12187,2,83,62,0.572413793103448
1780,2,84,61,0.579310344827586
18047,2,85,60,0.586206896551724
7555,2,86,59,0.593103448275862
10488,2,87,58,0.6
17167,2,88,57,0.606896551724138
12968,2,89,56,0.613793103448276
10848,2,90,55,0.620689655172414
1580,2,91,54,0.627586206896552
11110,2,92,53,0.63448275862069
5269,2,93,52,0.641379310344828
11074,2,94,51,0.648275862068965
17160,2,95,50,0.655172413793103
5052,2,96,49,0.662068965517241
12753,2,97,48,0.668965517241379
6588,2,98,47,0.675862068965517
2958,2,99,46,0.682758620689655
5719,2,100,45,0.689655172413793
660,2,101,44,0.696551724137931
2569,2,102,43,0.703448275862069
11361,2,103,42,0.710344827586207
10398,2,104,41,0.717241379310345
522,1,105,40,0.724137931034483
5430,1,106,39,0.731034482758621
18155,2,107,38,0.737931034482759
14065,2,108,37,0.744827586206897
388,2,109,36,0.751724137931034
9803,2,110,35,0.758620689655172
14393,2,111,34,0.76551724137931
6874,2,112,33,0.772413793103448
455,2,113,32,0.779310344827586
9826,2,114,31,0.786206896551724
8195,2,115,30,0.793103448275862
6004,2,116,29,0.8
1567,2,117,28,0.806896551724138
14005,4,118,27,0.813793103448276
7662,2,119,26,0.820689655172414
18505,2,120,25,0.827586206896552
10973,2,121,24,0.83448275862069
8412,2,122,23,0.841379310344828
12302,2,123,22,0.848275862068966
10228,2,124,21,0.855172413793103
4710,2,125,20,0.862068965517241
15143,2,126,19,0.868965517241379
17848,2,127,18,0.875862068965517
177,2,128,17,0.882758620689655
3648,1,129,16,0.889655172413793
12595,2,130,15,0.896551724137931
8499,2,131,14,0.903448275862069
4609,2,132,13,0.910344827586207
10067,2,133,12,0.917241379310345
18132,2,134,11,0.924137931034483
13238,2,135,10,0.931034482758621
11894,2,136,9,0.937931034482759
9912,2,137,8,0.944827586206897
13776,2,138,7,0.951724137931034
6119,2,139,6,0.958620689655172
14579,2,140,5,0.96551724137931
14644,2,141,4,0.972413793103448
7975,2,142,3,0.979310344827586
1504,2,143,2,0.986206896551724
17334,2,144,1,0.993103448275862
6605,2,1,6,0.142857142857143
3349,2,2,5,0.285714285714286
12309,2,3,4,0.428571428571429
14122,2,4,3,0.571428571428571
944,2,5,2,0.714285714285714
14288,2,6,1,0.857142857142857
11935,2,1,177,0.00561797752808989
6049,2,2,176,0.0112359550561798
2057,2,3,175,0.0168539325842697
3939,2,4,174,0.0224719101123595
16772,2,5,173,0.0280898876404494
7182,2,6,172,0.0337078651685393
11391,2,7,171,0.0393258426966292
11827,1,8,170,0.0449438202247191
16555,2,9,169,0.050561797752809
6573,2,10,168,0.0561797752808989
12032,2,11,167,0.0617977528089888
1512,2,12,166,0.0674157303370786
1458,2,13,165,0.0730337078651685
17660,2,14,164,0.0786516853932584
352,2,15,163,0.0842696629213483
4589,2,16,162,0.0898876404494382
4190,2,17,161,0.0955056179775281
16907,2,18,160,0.101123595505618
5794,2,19,159,0.106741573033708
14508,2,20,158,0.112359550561798
6509,2,21,157,0.117977528089888
9583,2,22,156,0.123595505617978
17456,2,23,155,0.129213483146067
5396,2,24,154,0.134831460674157
15828,2,25,153,0.140449438202247
17586,2,26,152,0.146067415730337
11185,2,27,151,0.151685393258427
5177,2,28,150,0.157303370786517
12043,2,29,149,0.162921348314607
14912,2,30,148,0.168539325842697
1629,2,31,147,0.174157303370787
4427,2,32,146,0.179775280898876
7697,2,33,145,0.185393258426966
8339,2,34,144,0.191011235955056
14071,2,35,143,0.196629213483146
13971,2,36,142,0.202247191011236
8969,2,37,141,0.207865168539326
1388,2,38,140,0.213483146067416
16116,2,39,139,0.219101123595506
6380,2,40,138,0.224719101123595
2835,2,41,137,0.230337078651685
14666,2,42,136,0.235955056179775
3990,2,43,135,0.241573033707865
7876,2,44,134,0.247191011235955
3006,2,45,133,0.252808988764045
9288,2,46,132,0.258426966292135
18227,4,47,131,0.264044943820225
4221,2,48,130,0.269662921348315
18160,2,49,129,0.275280898876405
7785,2,50,128,0.280898876404494
4646,2,51,127,0.286516853932584
13082,2,52,126,0.292134831460674
3628,2,53,125,0.297752808988764
797,2,54,124,0.303370786516854
13563,2,55,123,0.308988764044944
13703,2,56,122,0.314606741573034
4484,2,57,121,0.320224719101124
2513,2,58,120,0.325842696629214
8871,2,59,119,0.331460674157303
4961,2,60,118,0.337078651685393
11003,2,61,117,0.342696629213483
8205,2,62,116,0.348314606741573
11191,2,63,115,0.353932584269663
17207,2,64,114,0.359550561797753
2987,2,65,113,0.365168539325843
6851,2,66,112,0.370786516853933
16431,2,67,111,0.376404494382022
18,2,68,110,0.382022471910112
14901,2,69,109,0.387640449438202
12905,1,70,108,0.393258426966292
8630,2,71,107,0.398876404494382
199,2,72,106,0.404494382022472
10817,2,73,105,0.410112359550562
6618,2,74,104,0.415730337078652
14185,2,75,103,0.421348314606742
7930,2,76,102,0.426966292134831
15818,2,77,101,0.432584269662921
10218,2,78,100,0.438202247191011
15719,2,79,99,0.443820224719101
1509,2,80,98,0.449438202247191
9057,2,81,97,0.455056179775281
17582,1,82,96,0.460674157303371
4898,2,83,95,0.466292134831461
6785,2,84,94,0.471910112359551
16190,2,85,93,0.47752808988764
8427,2,86,92,0.48314606741573
16567,2,87,91,0.48876404494382
12056,2,88,90,0.49438202247191
15888,2,89,89,0.5
2553,2,90,88,0.50561797752809
9422,2,91,87,0.51123595505618
3476,2,92,86,0.51685393258427
3957,2,93,85,0.52247191011236
10070,2,94,84,0.528089887640449
13126,2,95,83,0.533707865168539
12603,2,96,82,0.539325842696629
14615,2,97,81,0.544943820224719
14180,2,98,80,0.550561797752809
1069,2,99,79,0.556179775280899
16643,2,100,78,0.561797752808989
10379,2,101,77,0.567415730337079
9705,2,102,76,0.573033707865168
13905,2,103,75,0.578651685393258
1834,2,104,74,0.584269662921348
4425,2,105,73,0.589887640449438
2078,2,106,72,0.595505617977528
1895,2,107,71,0.601123595505618
1142,2,108,70,0.606741573033708
11850,2,109,69,0.612359550561798
3343,2,110,68,0.617977528089888
17999,2,111,67,0.623595505617977
13132,2,112,66,0.629213483146067
12859,2,113,65,0.634831460674157
2386,2,114,64,0.640449438202247
12167,2,115,63,0.646067415730337
15755,2,116,62,0.651685393258427
5960,2,117,61,0.657303370786517
7712,2,118,60,0.662921348314607
8758,2,119,59,0.668539325842697
7874,2,120,58,0.674157303370786
14205,2,121,57,0.679775280898876
16852,2,122,56,0.685393258426966
14555,2,123,55,0.691011235955056
831,2,124,54,0.696629213483146
18428,2,125,53,0.702247191011236
11344,2,126,52,0.707865168539326
13764,2,127,51,0.713483146067416
10650,2,128,50,0.719101123595506
8405,2,129,49,0.724719101123595
6246,2,130,48,0.730337078651685
13876,1,131,47,0.735955056179775
14866,2,132,46,0.741573033707865
11135,2,133,45,0.747191011235955
12421,2,134,44,0.752808988764045
1405,2,135,43,0.758426966292135
16368,2,136,42,0.764044943820225
9335,2,137,41,0.769662921348315
5906,2,138,40,0.775280898876405
14446,2,139,39,0.780898876404494
1658,2,140,38,0.786516853932584
12510,2,141,37,0.792134831460674
9177,2,142,36,0.797752808988764
1354,2,143,35,0.803370786516854
4194,2,144,34,0.808988764044944
2833,2,145,33,0.814606741573034
2613,2,146,32,0.820224719101124
10690,2,147,31,0.825842696629214
10473,2,148,30,0.831460674157303
6013,2,149,29,0.837078651685393
4799,2,150,28,0.842696629213483
4905,2,151,27,0.848314606741573
4995,2,152,26,0.853932584269663
9748,2,153,25,0.859550561797753
15845,1,154,24,0.865168539325843
11213,2,155,23,0.870786516853933
15609,2,156,22,0.876404494382023
9779,2,157,21,0.882022471910112
7563,2,158,20,0.887640449438202
9400,2,159,19,0.893258426966292
3467,2,160,18,0.898876404494382
16249,2,161,17,0.904494382022472
2398,2,162,16,0.910112359550562
16974,2,163,15,0.915730337078652
17479,2,164,14,0.921348314606742
1445,2,165,13,0.926966292134832
9689,2,166,12,0.932584269662921
15849,2,167,11,0.938202247191011
15971,2,168,10,0.943820224719101
14259,2,169,9,0.949438202247191
7327,2,170,8,0.955056179775281
8025,2,171,7,0.960674157303371
14883,2,172,6,0.966292134831461
9434,2,173,5,0.971910112359551
14168,2,174,4,0.97752808988764
14632,2,175,3,0.98314606741573
4072,2,176,2,0.98876404494382
7700,2,177,1,0.99438202247191
1457,2,1,9,0.1
1249,2,2,8,0.2
16864,2,3,7,0.3
2539,2,4,6,0.4
17372,2,5,5,0.5
8569,2,6,4,0.6
8078,2,7,3,0.7
13579,2,8,2,0.8
4752,2,9,1,0.9
12190,2,1,55,0.0178571428571429
13236,2,2,54,0.0357142857142857
5038,2,3,53,0.0535714285714286
15322,1,4,52,0.0714285714285714
18437,2,5,51,0.0892857142857143
8923,2,6,50,0.107142857142857
3787,2,7,49,0.125
11283,2,8,48,0.142857142857143
8349,2,9,47,0.160714285714286
15738,2,10,46,0.178571428571429
551,2,11,45,0.196428571428571
5131,2,12,44,0.214285714285714
1961,2,13,43,0.232142857142857
5414,2,14,42,0.25
13690,2,15,41,0.267857142857143
17866,2,16,40,0.285714285714286
16093,2,17,39,0.303571428571429
4112,2,18,38,0.321428571428571
13613,2,19,37,0.339285714285714
13594,2,20,36,0.357142857142857
6881,2,21,35,0.375
990,2,22,34,0.392857142857143
3806,2,23,33,0.410714285714286
13530,4,24,32,0.428571428571429
17483,2,25,31,0.446428571428571
1343,2,26,30,0.464285714285714
5365,2,27,29,0.482142857142857
11288,2,28,28,0.5
6391,2,29,27,0.517857142857143
1562,2,30,26,0.535714285714286
15018,2,31,25,0.553571428571429
4505,2,32,24,0.571428571428571
9954,2,33,23,0.589285714285714
6411,2,34,22,0.607142857142857
1337,2,35,21,0.625
7969,2,36,20,0.642857142857143
10894,2,37,19,0.660714285714286
11596,4,38,18,0.678571428571429
10570,2,39,17,0.696428571428571
1937,2,40,16,0.714285714285714
11871,2,41,15,0.732142857142857
15789,2,42,14,0.75
13678,2,43,13,0.767857142857143
16398,2,44,12,0.785714285714286
9214,2,45,11,0.803571428571429
5680,2,46,10,0.821428571428571
2549,2,47,9,0.839285714285714
836,4,48,8,0.857142857142857
14055,2,49,7,0.875
735,2,50,6,0.892857142857143
10643,2,51,5,0.910714285714286
16890,2,52,4,0.928571428571429
11783,2,53,3,0.946428571428571
12746,2,54,2,0.964285714285714
12674,2,55,1,0.982142857142857
17044,2,1,3,0.25
7111,2,2,2,0.5
8315,2,3,1,0.75
7265,1,1,50,0.0196078431372549
2173,1,2,49,0.0392156862745098
16224,1,3,48,0.0588235294117647
14835,1,4,47,0.0784313725490196
16652,2,5,46,0.0980392156862745
5911,1,6,45,0.117647058823529
13177,1,7,44,0.137254901960784
14815,1,8,43,0.156862745098039
17939,1,9,42,0.176470588235294
4361,1,10,41,0.196078431372549
4940,1,11,40,0.215686274509804
13034,1,12,39,0.235294117647059
1025,1,13,38,0.254901960784314
13485,1,14,37,0.274509803921569
9678,1,15,36,0.294117647058824
654,1,16,35,0.313725490196078
5474,4,17,34,0.333333333333333
6102,1,18,33,0.352941176470588
14489,4,19,32,0.372549019607843
3095,2,20,31,0.392156862745098
3083,1,21,30,0.411764705882353
14884,1,22,29,0.431372549019608
952,1,23,28,0.450980392156863
6393,2,24,27,0.470588235294118
6735,1,25,26,0.490196078431373
406,1,26,25,0.509803921568627
10559,1,27,24,0.529411764705882
5855,1,28,23,0.549019607843137
12185,1,29,22,0.568627450980392
8855,1,30,21,0.588235294117647
8494,2,31,20,0.607843137254902
5590,2,32,19,0.627450980392157
18521,1,33,18,0.647058823529412
6873,1,34,17,0.666666666666667
10890,2,35,16,0.686274509803922
2014,1,36,15,0.705882352941177
2977,1,37,14,0.725490196078431
10224,4,38,13,0.745098039215686
16179,1,39,12,0.764705882352941
11616,4,40,11,0.784313725490196
10158,4,41,10,0.803921568627451
11449,4,42,9,0.823529411764706
7158,1,43,8,0.843137254901961
17665,4,44,7,0.862745098039216
2496,2,45,6,0.882352941176471
11423,1,46,5,0.901960784313726
217,1,47,4,0.92156862745098
5624,1,48,3,0.941176470588235
3364,1,49,2,0.96078431372549
12741,4,50,1,0.980392156862745
2131,2,1,12,0.0769230769230769
14079,2,2,11,0.153846153846154
9737,2,3,10,0.230769230769231
5791,2,4,9,0.307692307692308
6855,1,5,8,0.384615384615385
5278,1,6,7,0.461538461538462
14099,2,7,6,0.538461538461538
11269,4,8,5,0.615384615384615
3248,1,9,4,0.692307692307692
2859,1,10,3,0.769230769230769
12869,2,11,2,0.846153846153846
15226,1,12,1,0.923076923076923
6005,1,1,10,0.0909090909090909
12305,2,2,9,0.181818181818182
6451,2,3,8,0.272727272727273
16325,2,4,7,0.363636363636364
3548,2,5,6,0.454545454545455
11024,4,6,5,0.545454545454545
12125,1,7,4,0.636363636363636
10883,2,8,3,0.727272727272727
13327,4,9,2,0.818181818181818
3514,4,10,1,0.909090909090909
17385,2,1,1,0.5
14078,2,1,48,0.0204081632653061
16992,2,2,47,0.0408163265306122
2256,1,3,46,0.0612244897959184
14195,2,4,45,0.0816326530612245
9843,2,5,44,0.102040816326531
4089,2,6,43,0.122448979591837
16361,2,7,42,0.142857142857143
16490,1,8,41,0.163265306122449
14294,2,9,40,0.183673469387755
2423,2,10,39,0.204081632653061
15234,2,11,38,0.224489795918367
14828,2,12,37,0.244897959183673
15650,2,13,36,0.26530612244898
3480,2,14,35,0.285714285714286
15909,2,15,34,0.306122448979592
950,2,16,33,0.326530612244898
7991,2,17,32,0.346938775510204
12174,2,18,31,0.36734693877551
7840,2,19,30,0.387755102040816
13258,2,20,29,0.408163265306122
8080,2,21,28,0.428571428571429
12339,2,22,27,0.448979591836735
2488,2,23,26,0.469387755102041
8640,2,24,25,0.489795918367347
8516,2,25,24,0.510204081632653
13729,2,26,23,0.530612244897959
7678,2,27,22,0.551020408163265
6486,2,28,21,0.571428571428571
11278,2,29,20,0.591836734693878
4871,1,30,19,0.612244897959184
10927,4,31,18,0.63265306122449
15591,2,32,17,0.653061224489796
15401,2,33,16,0.673469387755102
15562,2,34,15,0.693877551020408
13303,2,35,14,0.714285714285714
17984,2,36,13,0.73469387755102
15293,1,37,12,0.755102040816326
1306,2,38,11,0.775510204081633
4860,1,39,10,0.795918367346939
15703,2,40,9,0.816326530612245
7202,4,41,8,0.836734693877551
293,2,42,7,0.857142857142857
4431,2,43,6,0.877551020408163
18535,2,44,5,0.897959183673469
8071,2,45,4,0.918367346938776
7394,2,46,3,0.938775510204082
15058,2,47,2,0.959183673469388
8777,2,48,1,0.979591836734694
15588,2,1,5,0.166666666666667
11312,2,2,4,0.333333333333333
14380,2,3,3,0.5
15341,2,4,2,0.666666666666667
10781,2,5,1,0.833333333333333
14273,2,1,65,0.0151515151515152
10789,2,2,64,0.0303030303030303
5873,2,3,63,0.0454545454545455
5957,1,4,62,0.0606060606060606
17716,2,5,61,0.0757575757575758
12042,2,6,60,0.0909090909090909
10416,2,7,59,0.106060606060606
4237,2,8,58,0.121212121212121
15776,2,9,57,0.136363636363636
749,1,10,56,0.151515151515152
1914,2,11,55,0.166666666666667
14040,2,12,54,0.181818181818182
11430,1,13,53,0.196969696969697
11679,2,14,52,0.212121212121212
10557,2,15,51,0.227272727272727
235,2,16,50,0.242424242424242
11336,2,17,49,0.257575757575758
5904,2,18,48,0.272727272727273
12654,2,19,47,0.287878787878788
18492,2,20,46,0.303030303030303
7830,2,21,45,0.318181818181818
16159,2,22,44,0.333333333333333
5807,2,23,43,0.348484848484849
8532,2,24,42,0.363636363636364
8958,2,25,41,0.378787878787879
5886,2,26,40,0.393939393939394
16991,2,27,39,0.409090909090909
2096,2,28,38,0.424242424242424
14430,2,29,37,0.439393939393939
980,2,30,36,0.454545454545455
11115,1,31,35,0.46969696969697
5376,2,32,34,0.484848484848485
2547,2,33,33,0.5
5275,2,34,32,0.515151515151515
7323,2,35,31,0.53030303030303
12080,2,36,30,0.545454545454545
17743,2,37,29,0.560606060606061
8761,2,38,28,0.575757575757576
4018,2,39,27,0.590909090909091
8659,2,40,26,0.606060606060606
11493,1,41,25,0.621212121212121
15127,4,42,24,0.636363636363636
11916,2,43,23,0.651515151515151
12962,2,44,22,0.666666666666667
2968,2,45,21,0.681818181818182
3863,2,46,20,0.696969696969697
5959,2,47,19,0.712121212121212
1079,2,48,18,0.727272727272727
17873,2,49,17,0.742424242424242
18086,2,50,16,0.757575757575758
13564,2,51,15,0.772727272727273
17192,2,52,14,0.787878787878788
18527,1,53,13,0.803030303030303
13039,2,54,12,0.818181818181818
12462,2,55,11,0.833333333333333
370,2,56,10,0.848484848484849
4611,2,57,9,0.863636363636364
2237,2,58,8,0.878787878787879
14419,2,59,7,0.893939393939394
3649,4,60,6,0.909090909090909
9628,2,61,5,0.924242424242424
3468,2,62,4,0.939393939393939
10634,2,63,3,0.954545454545455
13467,2,64,2,0.96969696969697
10308,1,65,1,0.984848484848485
7809,2,1,5,0.166666666666667
3127,2,2,4,0.333333333333333
3922,2,3,3,0.5
17356,2,4,2,0.666666666666667
18488,2,5,1,0.833333333333333
18318,2,1,14,0.0666666666666667
14656,2,2,13,0.133333333333333
12493,1,3,12,0.2
11481,2,4,11,0.266666666666667
3959,2,5,10,0.333333333333333
6353,4,6,9,0.4
3558,2,7,8,0.466666666666667
2622,2,8,7,0.533333333333333
5466,2,9,6,0.6
17408,2,10,5,0.666666666666667
14429,4,11,4,0.733333333333333
17205,2,12,3,0.8
6086,2,13,2,0.866666666666667
7374,2,14,1,0.933333333333333
2124,2,1,1,0.5
2974,1,1,24,0.04
15960,2,2,23,0.08
12858,1,3,22,0.12
5106,1,4,21,0.16
17952,2,5,20,0.2
9983,1,6,19,0.24
7109,1,7,18,0.28
3184,2,8,17,0.32
612,2,9,16,0.36
12817,2,10,15,0.4
4543,2,11,14,0.44
11937,2,12,13,0.48
3516,2,13,12,0.52
3275,2,14,11,0.56
10730,2,15,10,0.6
7734,2,16,9,0.64
3954,1,17,8,0.68
13384,2,18,7,0.72
614,2,19,6,0.76
14865,2,20,5,0.8
11633,2,21,4,0.84
9831,2,22,3,0.88
10556,2,23,2,0.92
5882,4,24,1,0.96
110,1,1,5,0.166666666666667
12384,1,2,4,0.333333333333333
14362,1,3,3,0.5
14376,1,4,2,0.666666666666667
14115,1,5,1,0.833333333333333
9294,1,1,2,0.333333333333333
1347,2,2,1,0.666666666666667
11440,1,1,18,0.0526315789473684
16788,2,2,17,0.105263157894737
1297,2,3,16,0.157894736842105
15900,2,4,15,0.210526315789474
16312,2,5,14,0.263157894736842
12301,2,6,13,0.315789473684211
3849,2,7,12,0.368421052631579
17021,4,8,11,0.421052631578947
604,2,9,10,0.473684210526316
12414,2,10,9,0.526315789473684
16087,2,11,8,0.578947368421053
18378,2,12,7,0.631578947368421
8848,4,13,6,0.684210526315789
144,4,14,5,0.736842105263158
6777,2,15,4,0.789473684210526
10861,4,16,3,0.842105263157895
5209,2,17,2,0.894736842105263
5305,2,18,1,0.947368421052632
5402,1,1,7,0.125
4206,2,2,6,0.25
14932,2,3,5,0.375
7529,1,4,4,0.5
11007,4,5,3,0.625
14821,4,6,2,0.75
10449,2,7,1,0.875
10071,2,1,2,0.333333333333333
11388,2,2,1,0.666666666666667
6122,1,1,6,0.142857142857143
1623,1,2,5,0.285714285714286
7976,2,3,4,0.428571428571429
10033,2,4,3,0.571428571428571
2275,2,5,2,0.714285714285714
6500,2,6,1,0.857142857142857
3060,2,1,33,0.0294117647058824
15240,2,2,32,0.0588235294117647
13866,2,3,31,0.0882352941176471
11399,2,4,30,0.117647058823529
5529,2,5,29,0.147058823529412
534,2,6,28,0.176470588235294
7739,1,7,27,0.205882352941176
18092,2,8,26,0.235294117647059
3843,2,9,25,0.264705882352941
17210,2,10,24,0.294117647058824
14528,2,11,23,0.323529411764706
5521,2,12,22,0.352941176470588
11615,2,13,21,0.382352941176471
15727,1,14,20,0.411764705882353
12498,2,15,19,0.441176470588235
13878,1,16,18,0.470588235294118
18187,2,17,17,0.5
16355,2,18,16,0.529411764705882
11163,4,19,15,0.558823529411765
3512,1,20,14,0.588235294117647
6178,2,21,13,0.617647058823529
16209,4,22,12,0.647058823529412
9435,4,23,11,0.676470588235294
799,2,24,10,0.705882352941177
14634,2,25,9,0.735294117647059
13627,2,26,8,0.764705882352941
1147,2,27,7,0.794117647058823
9174,2,28,6,0.823529411764706
493,2,29,5,0.852941176470588
851,2,30,4,0.882352941176471
13653,2,31,3,0.911764705882353
