id,count_et,count_st,count_rt,count_lf,count_vol
4501,1,1,1,2,2
4502,2,1,1,2,1
4503,1,1,1,2,1
4504,2,1,2,2,1
4505,2,1,1,8,1
4506,1,1,1,2,2
4507,2,1,1,2,2
4508,1,1,1,2,2
4509,1,1,1,3,2
4510,2,1,1,5,2
4511,1,1,1,3,2
4512,1,1,1,3,3
4513,2,1,1,2,1
4514,1,1,1,2,2
4515,2,1,1,4,3
4516,2,1,2,2,2
4517,3,1,1,5,2
4518,2,1,1,2,1
4519,1,1,1,2,1
4520,2,1,1,2,1
4521,2,1,1,4,1
4522,2,1,2,3,1
4523,1,1,1,2,1
4524,3,1,1,2,2
4525,1,1,1,4,3
4526,1,1,1,2,2
4527,1,1,1,1,1
4528,2,1,1,8,3
4529,2,1,1,2,1
4530,2,1,1,2,1
4531,1,1,1,1,1
4532,1,1,1,2,1
4533,2,1,1,2,2
4534,1,1,1,2,1
4535,1,1,1,2,2
4536,1,1,1,1,1
4537,1,1,1,1,1
4538,1,1,1,2,1
4539,2,1,1,2,2
4540,2,1,1,4,2
4541,2,1,1,5,3
4542,2,1,1,6,3
4543,2,1,1,5,2
4544,1,1,1,2,2
4545,1,1,1,1,1
4546,2,1,1,4,4
4547,1,1,1,2,2
4548,1,1,1,2,1
4549,1,1,1,2,2
4550,2,1,1,2,2
4551,1,1,1,2,2
4552,2,1,1,3,3
4553,1,1,1,2,2
4554,1,1,1,2,1
4555,1,1,1,2,2
4556,1,1,1,1,1
4557,1,1,1,1,1
4558,2,1,1,6,4
4559,1,1,1,1,1
4560,1,1,1,2,1
4561,2,1,1,3,1
4562,1,1,1,1,1
4563,2,1,2,4,3
4564,3,1,1,3,1
4565,2,1,1,2,1
4566,3,1,3,4,2
4567,2,1,1,2,1
4568,2,1,1,2,1
4569,1,1,1,6,3
4570,2,1,1,9,7
4571,2,1,1,4,3
4572,2,1,1,2,2
4573,1,1,1,2,2
4574,2,1,1,2,2
4575,2,1,2,2,2
4576,2,1,1,5,5
4577,1,1,1,2,2
4578,1,1,1,2,1
4579,2,1,1,6,2
4580,1,1,1,2,2
4581,2,1,1,4,1
4582,6,1,5,10,5
4583,1,1,1,4,2
4584,1,1,1,1,1
4585,2,1,1,6,3
4586,1,1,1,1,1
4587,1,1,1,2,1
4588,3,1,2,4,1
4589,2,1,1,8,5
4590,2,1,1,4,2
4591,1,1,1,1,1
4592,2,1,1,3,2
4593,2,1,1,18,15
4594,2,1,1,1,1
4595,1,1,1,2,2
4596,1,1,1,2,1
4597,2,1,1,6,2
4598,2,1,1,4,4
4599,2,1,1,4,4
4600,2,1,1,3,3
4601,3,1,1,6,2
4602,2,1,1,4,4
4603,2,1,1,5,4
4604,1,1,1,1,1
4605,2,1,2,3,1
4606,3,1,1,11,5
4607,4,1,2,9,1
4608,1,1,1,2,1
4609,2,1,1,6,2
4610,1,1,1,2,2
4611,2,1,1,2,2
4612,1,1,1,1,1
4613,3,1,3,5,2
4614,3,1,1,5,1
4615,2,1,1,8,6
4616,1,1,1,2,2
4617,1,1,1,2,1
4618,1,1,1,2,2
4619,2,1,1,3,3
4620,1,1,1,4,4
4621,2,1,1,3,3
4622,1,1,1,1,1
4623,1,1,1,4,3
4624,1,1,1,2,2
4625,2,1,1,5,2
4626,2,1,1,2,1
4627,3,1,1,4,1
4628,1,1,1,4,2
4629,2,1,1,2,2
4630,3,1,1,6,3
4631,2,1,1,15,12
4632,3,1,2,8,3
4633,2,1,1,2,1
4634,2,1,1,2,2
4635,2,1,1,2,1
4636,1,1,1,3,2
4637,1,1,1,1,1
4638,2,1,1,4,1
4639,1,1,1,2,2
4640,1,1,1,4,4
4641,1,1,1,2,2
4642,1,1,1,2,2
4643,2,1,1,2,1
4644,1,1,1,2,2
4645,2,1,1,9,7
4646,2,1,1,8,4
4647,3,1,1,4,1
4648,2,1,1,4,4
4649,3,1,2,3,3
4650,2,1,1,4,1
4651,1,1,1,1,1
4652,1,1,1,1,1
4653,1,1,1,2,2
4654,2,1,1,6,6
4655,2,1,1,2,2
4656,1,1,1,2,2
4657,1,1,1,2,2
4658,1,1,1,2,2
4659,2,1,1,4,1
4660,1,1,1,2,2
4661,2,1,1,4,3
4662,2,1,1,4,2
4663,3,1,2,4,3
4664,2,1,1,4,4
4665,2,1,1,6,3
4666,1,1,1,2,1
4667,2,1,1,6,4
4668,1,1,1,2,1
4669,1,1,1,4,3
4670,1,1,1,2,2
4671,1,1,1,3,3
4672,1,1,1,2,2
4673,2,1,2,2,2
4674,1,1,1,2,2
4675,2,1,2,4,4
4676,1,1,1,1,1
4677,3,1,2,4,4
4678,1,1,1,2,2
4679,2,1,1,3,1
4680,3,1,1,6,2
4681,2,1,1,2,1
4682,2,1,1,4,3
4683,1,1,1,2,2
4684,1,1,1,2,1
4685,1,1,1,1,1
4686,2,1,1,2,2
4687,1,1,1,2,1
4688,1,1,1,2,2
4689,1,1,1,2,1
4690,1,1,1,2,1
4691,3,1,2,14,10
4692,2,1,1,2,2
4693,1,1,1,2,2
4694,1,1,1,1,1
4695,3,1,1,4,1
4696,1,1,1,2,1
4697,2,1,1,2,2
4698,2,1,1,4,3
4699,3,1,2,3,2
4700,1,1,1,2,1
4701,1,1,1,2,1
4702,1,1,1,2,2
4703,1,1,1,4,3
4704,1,1,1,2,2
4705,2,1,1,2,2
4706,1,1,1,2,2
4707,2,1,1,4,2
4708,2,1,1,6,3
4709,2,1,1,2,2
4710,2,1,1,4,2
4711,2,1,1,2,2
4712,1,1,1,1,1
4713,1,1,1,2,2
4714,2,1,1,6,5
4715,1,1,1,1,1
4716,2,1,1,4,4
4717,1,1,1,4,2
4718,2,1,1,5,5
4719,2,1,2,3,2
4720,2,1,1,2,2
4721,2,1,1,2,2
4722,3,1,3,3,2
4723,2,1,1,4,2
4724,1,1,1,3,3
4725,2,1,1,3,3
4726,2,1,1,6,2
4727,2,1,1,2,1
4728,1,1,1,1,1
4729,1,1,1,2,2
4730,3,1,1,7,2
4731,2,1,1,2,1
4732,4,1,4,6,2
4733,1,1,1,3,3
4734,2,1,1,6,6
4735,2,1,1,2,1
4736,2,1,1,2,2
4737,2,1,1,4,3
4738,1,1,1,2,2
4739,2,1,1,6,3
4740,1,1,1,2,1
4741,1,1,1,2,1
4742,3,1,1,4,1
4743,1,1,1,3,1
4744,2,1,1,2,2
4745,1,1,1,2,1
4746,1,1,1,1,1
4747,1,1,1,2,2
4748,2,1,2,3,2
4749,2,1,1,4,1
4750,2,1,1,4,4
4751,2,1,1,6,5
4752,2,1,1,5,1
4753,2,1,1,3,3
4754,1,1,1,2,2
4755,2,1,2,2,1
4756,4,1,4,5,4
4757,2,1,1,8,4
4758,1,1,1,2,1
4759,2,1,1,2,1
4760,1,1,1,1,1
4761,3,1,1,6,4
4762,3,1,2,4,1
4763,1,1,1,2,2
4764,2,1,1,3,2
4765,1,1,1,1,1
4766,2,1,1,4,2
4767,2,1,2,4,2
4768,3,1,1,6,4
4769,1,1,1,2,1
4770,2,1,1,4,4
4771,2,1,1,9,8
4772,1,1,1,6,3
4773,2,1,1,7,4
4774,1,1,1,2,2
4775,1,1,1,1,1
4776,1,1,1,2,1
4777,2,1,1,2,2
4778,2,1,1,4,2
4779,2,1,2,3,1
4780,2,1,1,2,1
4781,1,1,1,1,1
4782,3,1,1,14,1
4783,1,1,1,2,2
4784,1,1,1,2,1
4785,3,1,2,6,1
4786,2,1,1,8,7
4787,1,1,1,1,1
4788,1,1,1,1,1
4789,2,1,1,2,2
4790,2,1,1,2,1
4791,1,1,1,2,2
4792,1,1,1,1,1
4793,2,1,1,2,1
4794,2,1,1,6,4
4795,2,1,2,3,1
4796,1,1,1,2,2
4797,1,1,1,2,2
4798,3,1,3,2,1
4799,2,1,1,6,1
4800,1,1,1,2,1
4801,1,1,1,2,2
4802,2,1,1,3,1
4803,3,1,1,6,6
4804,2,1,1,5,3
4805,2,1,1,4,3
4806,2,1,1,2,1
4807,3,1,2,3,1
4808,2,1,1,6,3
4809,2,1,2,2,2
4810,2,1,1,2,2
4811,2,1,1,2,2
4812,2,1,1,2,2
4813,2,1,1,6,4
4814,1,1,1,1,1
4815,2,1,1,4,3
4816,2,1,2,4,3
4817,1,1,1,2,2
4818,2,1,1,4,2
4819,2,1,1,4,4
4820,2,1,1,4,3
4821,4,1,1,7,6
4822,2,1,1,2,2
4823,1,1,1,1,1
4824,1,1,1,2,2
4825,2,1,1,5,2
4826,2,1,1,6,5
4827,2,1,1,10,6
4828,2,1,1,3,1
4829,1,1,1,2,2
4830,1,1,1,1,1
4831,1,1,1,4,3
4832,2,1,1,4,2
4833,2,1,1,7,5
4834,1,1,1,4,3
4835,2,1,1,2,1
4836,4,1,1,7,5
4837,2,1,1,3,2
4838,2,1,1,2,2
4839,2,1,1,2,1
4840,2,1,1,4,4
4841,1,1,1,2,2
4842,2,1,1,6,5
4843,2,1,1,6,3
4844,3,1,1,4,2
4845,2,1,1,3,3
4846,1,1,1,1,1
4847,2,1,2,2,2
4848,2,1,1,5,4
4849,2,1,1,6,6
4850,1,1,1,3,3
4851,1,1,1,1,1
4852,1,1,1,6,4
4853,1,1,1,1,1
4854,3,1,1,5,2
4855,1,1,1,2,2
4856,1,1,1,2,1
4857,2,1,2,4,1
4858,4,1,1,6,3
4859,2,1,2,1,1
4860,2,1,1,5,1
4861,1,1,1,1,1
4862,1,1,1,4,3
4863,2,1,1,1,1
4864,2,1,1,2,2
4865,2,1,1,3,1
4866,2,1,1,6,4
4867,2,1,1,9,9
4868,1,1,1,1,1
4869,2,1,1,6,2
4870,1,1,1,2,2
4871,3,1,1,6,3
4872,2,1,1,11,8
4873,2,1,1,3,2
4874,1,1,1,2,1
4875,1,1,1,1,1
4876,1,1,1,1,1
4877,2,1,1,2,1
4878,1,1,1,2,2
4879,2,1,1,7,7
4880,2,1,1,15,12
4881,1,1,1,2,2
4882,2,1,1,5,3
4883,2,1,1,4,1
4884,2,1,1,2,2
4885,1,1,1,1,1
4886,2,1,1,2,2
4887,1,1,1,1,1
4888,2,1,2,3,2
4889,2,1,1,2,1
4890,1,1,1,1,1
4891,1,1,1,2,2
4892,2,1,1,1,1
4893,1,1,1,1,1
4894,1,1,1,4,2
4895,1,1,1,2,2
4896,4,1,2,10,4
4897,3,1,1,5,2
4898,2,1,1,6,4
4899,4,1,3,5,2
4900,2,1,1,6,4
4901,1,1,1,1,1
4902,4,1,1,7,3
4903,2,1,1,8,7
4904,2,1,1,5,4
4905,2,1,1,7,4
4906,1,1,1,2,2
4907,2,1,1,4,3
4908,2,1,1,4,1
4909,2,1,1,3,1
4910,1,1,1,1,1
4911,1,1,1,2,1
4912,1,1,1,3,2
4913,2,1,1,2,2
4914,2,1,1,4,1
4915,1,1,1,1,1
4916,1,1,1,3,2
4917,3,1,1,4,1
4918,2,1,1,8,3
4919,1,1,1,2,2
4920,2,1,1,6,1
4921,2,1,1,2,2
4922,1,1,1,2,2
4923,2,1,1,2,2
4924,2,1,1,4,2
4925,2,1,1,2,2
4926,4,1,2,11,5
4927,1,1,1,2,1
4928,2,1,1,4,4
4929,3,1,3,4,2
4930,1,1,1,2,2
4931,1,1,1,1,1
4932,1,1,1,4,4
4933,1,1,1,3,3
4934,1,1,1,2,1
4935,1,1,1,2,2
4936,2,1,2,1,1
4937,2,1,1,3,2
4938,1,1,1,1,1
4939,2,1,1,2,2
4940,1,1,1,2,1
4941,2,1,2,2,1
4942,1,1,1,2,1
4943,2,1,1,3,2
4944,1,1,1,2,2
4945,1,1,1,2,1
4946,1,1,1,2,1
4947,1,1,1,4,3
4948,1,1,1,3,3
4949,3,1,1,2,2
4950,2,1,2,4,2
4951,3,1,1,5,3
4952,2,1,1,5,2
4953,1,1,1,1,1
4954,3,1,1,5,2
4955,1,1,1,4,1
4956,2,1,1,6,4
4957,1,1,1,1,1
4958,1,1,1,3,2
4959,2,1,2,5,5
4960,2,1,1,4,3
4961,2,1,1,8,8
4962,2,1,1,6,5
4963,1,1,1,2,2
4964,1,1,1,2,1
4965,2,1,1,3,3
4966,2,1,1,5,5
4967,2,1,2,2,2
4968,1,1,1,2,2
4969,1,1,1,2,1
4970,2,1,2,2,1
4971,1,1,1,3,1
4972,3,1,1,3,1
4973,1,1,1,1,1
4974,2,1,2,4,2
4975,1,1,1,2,2
4976,1,1,1,2,1
4977,1,1,1,3,2
4978,2,1,1,4,4
4979,2,1,2,1,1
4980,3,1,1,6,1
4981,2,1,1,4,3
4982,2,1,1,4,2
4983,2,1,2,2,2
4984,4,1,1,7,3
4985,2,1,1,4,3
4986,1,1,1,1,1
4987,1,1,1,2,2
4988,1,1,1,1,1
4989,3,1,3,3,1
4990,2,1,2,2,2
4991,1,1,1,2,2
4992,1,1,1,2,2
4993,1,1,1,2,1
4994,3,1,2,4,3
4995,2,1,1,6,5
4996,1,1,1,2,1
4997,2,1,2,2,1
4998,2,1,2,1,1
4999,1,1,1,1,1
5000,1,1,1,4,3
5001,2,1,1,5,2
5002,2,1,1,4,4
5003,1,1,1,2,2
5004,2,1,1,6,6
5005,2,1,1,5,4
5006,1,1,1,2,1
5007,2,1,1,2,1
5008,1,1,1,5,4
5009,3,1,3,5,2
5010,2,1,1,4,2
5011,2,1,1,2,2
5012,2,1,1,8,5
5013,2,1,2,3,1
5014,2,1,1,6,2
5015,2,1,1,8,6
5016,1,1,1,2,1
5017,1,1,1,1,1
5018,3,1,2,4,3
5019,1,1,1,2,2
5020,2,1,1,5,5
5021,2,1,2,2,1
5022,2,1,1,4,4
5023,2,1,1,2,1
5024,2,1,1,4,1
5025,1,1,1,4,3
5026,1,1,1,2,2
5027,1,1,1,3,3
5028,1,1,1,2,2
5029,1,1,1,2,1
5030,1,1,1,2,2
5031,2,1,1,2,2
5032,1,1,1,2,1
5033,2,1,1,2,2
5034,2,1,1,4,4
5035,1,1,1,2,2
5036,2,1,1,2,2
5037,1,1,1,2,2
5038,2,1,1,4,2
5039,2,1,1,6,5
5040,2,1,1,4,3
5041,1,1,1,3,3
5042,1,1,1,2,2
5043,1,1,1,2,2
5044,2,1,1,2,2
5045,2,1,2,3,1
5046,1,1,1,2,2
5047,1,1,1,2,1
5048,1,1,1,2,2
5049,1,1,1,2,2
5050,1,1,1,2,1
5051,1,1,1,2,2
5052,2,1,1,6,3
5053,1,1,1,1,1
5054,2,1,2,2,2
5055,2,1,1,2,2
5056,2,1,1,4,4
5057,1,1,1,1,1
5058,1,1,1,1,1
5059,1,1,1,2,1
5060,2,1,2,2,2
5061,2,1,1,4,3
5062,2,1,1,2,1
5063,3,1,2,5,4
5064,1,1,1,2,2
5065,2,1,1,2,2
5066,1,1,1,1,1
5067,3,1,2,6,2
5068,1,1,1,3,2
5069,2,1,1,2,2
5070,2,1,1,2,2
5071,1,1,1,2,1
5072,2,1,1,5,2
5073,1,1,1,2,1
5074,1,1,1,1,1
5075,2,1,2,2,2
5076,1,1,1,2,2
5077,1,1,1,2,1
5078,2,1,2,4,1
5079,1,1,1,3,3
5080,2,1,1,12,8
5081,2,1,1,2,1
5082,2,1,1,2,1
5083,1,1,1,3,1
5084,1,1,1,2,1
5085,2,1,1,2,2
5086,1,1,1,2,2
5087,1,1,1,2,1
5088,2,1,1,2,2
5089,2,1,1,3,3
5090,1,1,1,2,2
5091,1,1,1,3,3
5092,2,1,1,5,5
5093,1,1,1,4,2
5094,3,1,2,4,2
5095,3,1,2,5,4
5096,1,1,1,1,1
5097,2,1,1,9,4
5098,2,1,2,2,2
5099,2,1,1,4,2
5100,2,1,2,4,4
5101,1,1,1,2,1
5102,2,1,1,6,5
5103,1,1,1,4,4
5104,1,1,1,1,1
5105,1,1,1,2,1
5106,3,1,1,9,5
5107,2,1,1,4,3
5108,1,1,1,2,1
5109,1,1,1,2,2
5110,1,1,1,1,1
5111,2,1,1,2,2
5112,2,1,1,4,3
5113,4,1,1,6,5
5114,1,1,1,1,1
5115,2,1,1,2,2
5116,2,1,1,6,6
5117,1,1,1,4,1
5118,1,1,1,1,1
5119,1,1,1,2,1
5120,2,1,1,2,2
5121,2,1,2,4,2
5122,2,1,2,4,1
5123,2,1,1,2,1
5124,2,1,2,2,2
5125,2,1,1,4,3
5126,2,1,2,2,1
5127,1,1,1,2,1
5128,2,1,1,2,1
5129,1,1,1,2,1
5130,1,1,1,2,1
5131,2,1,1,3,1
5132,2,1,1,5,1
5133,1,1,1,4,3
5134,3,1,3,5,1
5135,2,1,2,4,2
5136,2,1,1,2,1
5137,2,1,1,3,2
5138,4,1,3,6,2
5139,1,1,1,2,1
5140,1,1,1,2,2
5141,1,1,1,2,2
5142,2,1,1,2,1
5143,1,1,1,2,2
5144,1,1,1,1,1
5145,1,1,1,2,1
5146,1,1,1,2,2
5147,1,1,1,2,2
5148,3,1,1,4,3
5149,2,1,1,2,2
5150,2,1,1,2,1
5151,2,1,1,3,1
5152,2,1,1,2,2
5153,2,1,1,2,2
5154,1,1,1,2,1
5155,2,1,1,2,2
5156,1,1,1,2,1
5157,3,1,1,3,1
5158,2,1,1,4,3
5159,2,1,1,5,2
5160,1,1,1,2,2
5161,1,1,1,1,1
5162,1,1,1,2,2
5163,2,1,1,4,2
5164,3,1,1,3,1
5165,2,1,1,3,3
5166,1,1,1,1,1
5167,1,1,1,2,2
5168,2,1,1,2,2
5169,1,1,1,4,3
5170,2,1,2,1,1
5171,2,1,1,4,2
5172,1,1,1,1,1
5173,1,1,1,1,1
5174,2,1,1,6,6
5175,1,1,1,1,1
5176,2,1,2,2,1
5177,2,1,1,8,6
5178,1,1,1,2,2
5179,1,1,1,3,3
5180,2,1,2,2,1
5181,1,1,1,2,1
5182,1,1,1,2,2
5183,1,1,1,2,2
5184,3,1,1,4,2
5185,2,1,1,2,2
5186,2,1,1,2,2
5187,1,1,1,2,2
5188,1,1,1,1,1
5189,1,1,1,3,1
5190,3,1,3,6,5
5191,2,1,1,2,2
5192,4,1,3,3,1
5193,2,1,1,2,2
5194,1,1,1,4,2
5195,1,1,1,4,1
5196,2,1,1,6,6
5197,1,1,1,1,1
5198,2,1,1,2,2
5199,1,1,1,2,2
5200,1,1,1,3,3
5201,2,1,1,6,6
5202,3,1,2,8,5
5203,2,1,1,2,1
5204,1,1,1,2,1
5205,2,1,1,2,2
5206,1,1,1,1,1
5207,3,1,2,6,4
5208,2,1,1,2,2
5209,2,1,1,7,1
5210,2,1,1,2,2
5211,2,1,1,2,2
5212,2,1,1,2,2
5213,2,1,1,2,1
5214,2,1,2,4,2
5215,3,1,2,2,2
5216,2,1,1,2,2
5217,2,1,1,2,2
5218,2,1,1,5,2
5219,2,1,1,2,2
5220,1,1,1,2,1
5221,1,1,1,3,3
5222,2,1,1,4,1
5223,2,1,1,8,3
5224,1,1,1,1,1
5225,1,1,1,1,1
5226,1,1,1,1,1
5227,1,1,1,2,2
5228,2,1,1,2,2
5229,2,1,1,9,7
5230,1,1,1,4,4
5231,1,1,1,2,1
5232,1,1,1,2,2
5233,2,1,1,20,16
5234,2,1,1,6,6
5235,2,1,2,2,1
5236,2,1,1,2,2
5237,1,1,1,2,1
5238,2,1,1,2,2
5239,2,1,1,8,4
5240,2,1,1,4,2
5241,2,1,1,2,2
5242,1,1,1,1,1
5243,1,1,1,2,2
5244,3,1,1,6,4
5245,1,1,1,2,2
5246,1,1,1,1,1
5247,1,1,1,2,2
5248,1,1,1,2,1
5249,1,1,1,3,3
5250,1,1,1,1,1
5251,1,1,1,3,3
5252,3,1,1,6,3
5253,2,1,2,4,3
5254,2,1,1,4,2
5255,1,1,1,1,1
5256,1,1,1,2,1
5257,1,1,1,2,1
5258,2,1,1,10,6
5259,3,1,2,4,2
5260,1,1,1,3,2
5261,2,1,1,2,2
5262,2,1,1,6,2
5263,2,1,2,2,2
5264,3,1,2,9,2
5265,1,1,1,2,2
5266,2,1,1,6,4
5267,3,1,2,5,5
5268,1,1,1,2,2
5269,2,1,1,6,4
5270,2,1,1,5,2
5271,1,1,1,3,3
5272,1,1,1,3,2
5273,1,1,1,2,1
5274,2,1,1,2,1
5275,2,1,1,2,2
5276,1,1,1,2,2
5277,2,1,1,4,2
5278,2,1,1,3,2
5279,1,1,1,2,1
5280,2,1,1,4,4
5281,2,1,1,2,2
5282,1,1,1,2,2
5283,2,1,1,4,2
5284,2,1,1,7,7
5285,2,1,1,2,2
5286,1,1,1,4,3
5287,2,1,1,2,2
5288,1,1,1,2,2
5289,2,1,1,3,2
5290,2,1,1,4,3
5291,1,1,1,1,1
5292,2,1,1,6,5
5293,2,1,1,2,2
5294,3,1,2,4,2
5295,1,1,1,2,2
5296,2,1,1,10,5
5297,1,1,1,2,2
5298,1,1,1,2,1
5299,3,1,1,6,2
5300,2,1,1,2,1
5301,1,1,1,1,1
5302,1,1,1,2,1
5303,1,1,1,3,2
5304,1,1,1,2,2
5305,2,1,1,2,2
5306,1,1,1,2,1
5307,2,1,1,3,2
5308,2,1,1,2,1
5309,2,1,2,2,1
5310,2,1,1,3,3
5311,1,1,1,2,1
5312,2,1,1,6,6
5313,2,1,1,2,1
5314,2,1,1,4,2
5315,2,1,1,4,3
5316,2,1,2,1,1
5317,1,1,1,1,1
5318,2,1,1,2,1
5319,1,1,1,2,2
5320,2,1,1,4,3
5321,2,1,1,4,1
5322,1,1,1,2,2
5323,2,1,1,4,3
5324,2,1,2,3,3
5325,2,1,1,2,2
5326,6,1,1,10,7
5327,2,1,1,4,4
5328,1,1,1,2,2
5329,4,1,2,11,3
5330,2,1,1,2,1
5331,2,1,1,2,2
5332,2,1,1,6,4
5333,1,1,1,2,2
5334,2,1,1,3,3
5335,1,1,1,4,4
5336,2,1,1,7,4
5337,2,1,1,4,3
5338,4,1,4,5,2
5339,2,1,1,2,1
5340,2,1,2,4,3
5341,1,1,1,2,2
5342,2,1,1,6,4
5343,2,1,1,2,1
5344,1,1,1,2,1
5345,2,1,2,4,3
5346,2,1,1,5,1
5347,1,1,1,2,1
5348,1,1,1,1,1
5349,1,1,1,3,3
5350,1,1,1,2,1
5351,1,1,1,2,1
5352,2,1,1,2,2
5353,3,1,2,8,6
5354,2,1,2,2,1
5355,2,1,1,1,1
5356,1,1,1,2,2
5357,2,1,1,2,2
5358,1,1,1,2,2
5359,2,1,1,1,1
5360,2,1,1,6,2
5361,2,1,1,2,2
5362,2,1,1,4,3
5363,2,1,2,2,2
5364,2,1,1,13,9
5365,2,1,1,5,2
5366,2,1,1,4,2
5367,1,1,1,1,1
5368,1,1,1,2,2
5369,2,1,1,5,5
5370,1,1,1,2,2
5371,1,1,1,2,1
5372,1,1,1,2,2
5373,2,1,1,2,1
5374,1,1,1,2,2
5375,1,1,1,4,3
5376,2,1,1,2,1
5377,2,1,1,3,2
5378,1,1,1,1,1
5379,2,1,2,4,2
5380,2,1,1,2,1
5381,1,1,1,2,2
5382,1,1,1,1,1
5383,1,1,1,1,1
5384,1,1,1,4,3
5385,2,1,1,2,2
5386,2,1,1,4,2
5387,3,1,2,4,3
5388,2,1,1,2,1
5389,2,1,1,4,1
5390,2,1,1,2,2
5391,2,1,1,2,1
5392,1,1,1,2,1
5393,1,1,1,4,2
5394,1,1,1,2,1
5395,2,1,1,4,3
5396,2,1,1,8,7
5397,1,1,1,2,2
5398,3,1,1,6,6
5399,1,1,1,2,1
5400,1,1,1,2,2
5401,2,1,1,4,4
5402,3,1,1,4,1
5403,2,1,1,3,1
5404,1,1,1,2,2
5405,2,1,1,14,11
5406,1,1,1,2,1
5407,2,1,1,5,3
5408,1,1,1,2,2
5409,2,1,1,4,2
5410,1,1,1,1,1
5411,1,1,1,1,1
5412,1,1,1,2,1
5413,1,1,1,3,3
5414,2,1,1,3,3
5415,2,1,1,2,2
5416,2,1,2,1,1
5417,1,1,1,2,2
5418,1,1,1,2,1
5419,1,1,1,1,1
5420,1,1,1,2,2
5421,3,1,3,5,2
5422,1,1,1,2,1
5423,1,1,1,2,2
5424,2,1,1,2,1
5425,2,1,1,4,4
5426,1,1,1,2,1
5427,1,1,1,1,1
5428,2,1,1,4,2
5429,1,1,1,2,2
5430,4,1,2,9,4
5431,2,1,1,4,4
5432,2,1,1,2,1
5433,2,1,1,6,5
5434,1,1,1,1,1
5435,2,1,1,2,2
5436,2,1,1,4,3
5437,2,1,1,6,4
5438,2,1,1,2,2
5439,2,1,1,2,2
5440,2,1,1,2,2
5441,1,1,1,3,2
5442,2,1,1,2,1
5443,1,1,1,2,2
5444,1,1,1,1,1
5445,2,1,1,2,2
5446,3,1,1,6,4
5447,1,1,1,1,1
5448,1,1,1,1,1
5449,1,1,1,1,1
5450,2,1,1,4,3
5451,1,1,1,2,2
5452,2,1,2,2,1
5453,1,1,1,1,1
5454,1,1,1,2,2
5455,1,1,1,1,1
5456,2,1,1,5,4
5457,1,1,1,2,2
5458,1,1,1,4,3
5459,1,1,1,4,3
5460,1,1,1,3,3
5461,1,1,1,2,1
5462,2,1,1,2,2
5463,2,1,1,5,4
5464,1,1,1,1,1
5465,1,1,1,2,2
5466,1,1,1,2,1
5467,2,1,1,2,1
5468,1,1,1,2,1
5469,1,1,1,2,2
5470,1,1,1,2,2
5471,1,1,1,2,2
5472,2,1,2,4,4
5473,3,1,1,10,4
5474,1,1,1,2,1
5475,3,1,2,2,1
5476,1,1,1,2,2
5477,1,1,1,4,4
5478,2,1,1,4,3
5479,1,1,1,1,1
5480,2,1,1,6,5
5481,2,1,1,4,2
5482,2,1,1,2,1
5483,2,1,1,4,2
5484,2,1,2,4,3
5485,1,1,1,1,1
5486,1,1,1,2,2
5487,1,1,1,1,1
5488,3,1,3,2,2
5489,4,1,1,7,4
5490,2,1,1,4,2
5491,1,1,1,1,1
5492,2,1,1,4,2
5493,1,1,1,1,1
5494,2,1,1,4,2
5495,2,1,1,4,3
5496,1,1,1,2,2
5497,2,1,1,5,5
5498,2,1,1,4,3
5499,2,1,1,17,12
5500,2,1,1,6,5
5501,2,1,1,2,1
5502,2,1,1,4,4
5503,1,1,1,2,2
5504,3,1,2,10,7
5505,1,1,1,2,1
5506,1,1,1,1,1
5507,1,1,1,2,2
5508,2,1,1,3,3
5509,1,1,1,3,2
5510,1,1,1,2,1
5511,3,1,2,5,1
5512,1,1,1,2,2
5513,2,1,1,3,2
5514,2,1,1,3,2
5515,2,1,1,4,3
5516,3,1,1,7,1
5517,2,1,1,4,4
5518,1,1,1,1,1
5519,1,1,1,4,3
5520,1,1,1,2,1
5521,2,1,1,6,2
5522,3,1,1,3,1
5523,1,1,1,2,2
5524,4,1,1,7,4
5525,1,1,1,1,1
5526,2,1,1,4,1
5527,2,1,2,1,1
5528,1,1,1,2,1
5529,2,1,1,6,3
5530,1,1,1,1,1
5531,1,1,1,4,3
5532,2,1,1,4,3
5533,1,1,1,1,1
5534,3,1,3,3,1
5535,1,1,1,2,2
5536,1,1,1,2,2
5537,2,1,2,4,1
5538,1,1,1,2,2
5539,2,1,1,4,4
5540,2,1,1,2,1
5541,1,1,1,2,1
5542,2,1,1,4,2
5543,2,1,1,6,4
5544,3,1,2,5,3
5545,2,1,1,2,2
5546,1,1,1,3,1
5547,1,1,1,2,2
5548,3,1,1,4,1
5549,2,1,1,3,2
5550,2,1,1,6,3
5551,2,1,1,2,2
5552,1,1,1,2,1
5553,1,1,1,2,1
5554,1,1,1,1,1
5555,2,1,1,2,2
5556,2,1,1,4,4
5557,1,1,1,3,2
5558,2,1,1,2,2
5559,1,1,1,2,2
5560,2,1,1,2,2
5561,1,1,1,4,1
5562,2,1,1,5,4
5563,2,1,1,2,2
5564,1,1,1,2,2
5565,2,1,1,9,5
5566,2,1,1,2,2
5567,2,1,1,4,1
5568,2,1,2,2,2
5569,1,1,1,2,2
5570,2,1,1,6,2
5571,1,1,1,2,2
5572,1,1,1,2,2
5573,1,1,1,2,2
5574,3,1,1,3,1
5575,3,1,1,15,1
